word,type,note,url,sefaria_ref
exostra,Latin,"Greek ἐξώστρα, Latin exostra",https://chavrutai.com/yerushalmi/Bava_Batra/3#11-1,Jerusalem_Talmud_Bava_Batra.3.11.1
columnas,Latin,"Possibly Latin columnas,",https://chavrutai.com/yerushalmi/Bava_Batra/4#1-3,Jerusalem_Talmud_Bava_Batra.4.1.3
κάτω,Greek,"Tosephta 3:1, Babli 63b. It is necessary to convey the rights to the ground and the airspace separately. Compare Greek contracts which mention κάτω, ἄνω “downwards, upwards” cf. A. Gulak, Das Urkundenwesen im Talmud im Lichte der griechisch-aegyptischen Papyri und des griechischen und römischen Rechts,",https://chavrutai.com/yerushalmi/Bava_Batra/4#2-2,Jerusalem_Talmud_Bava_Batra.4.2.2
ἄνω,Greek,"Tosephta 3:1, Babli 63b. It is necessary to convey the rights to the ground and the airspace separately. Compare Greek contracts which mention κάτω, ἄνω “downwards, upwards” cf. A. Gulak, Das Urkundenwesen im Talmud im Lichte der griechisch-aegyptischen Papyri und des griechischen und römischen Rechts,",https://chavrutai.com/yerushalmi/Bava_Batra/4#2-2,Jerusalem_Talmud_Bava_Batra.4.2.2
contracts,Greek,"Tosephta 3:1, Babli 63b. It is necessary to convey the rights to the ground and the airspace separately. Compare Greek contracts which mention κάτω, ἄνω “downwards, upwards” cf. A. Gulak, Das Urkundenwesen im Talmud im Lichte der griechisch-aegyptischen Papyri und des griechischen und römischen Rechts,",https://chavrutai.com/yerushalmi/Bava_Batra/4#2-2,Jerusalem_Talmud_Bava_Batra.4.2.2
μάρσιππος,Greek,"Greek μάρσιππος, ὁ, “bag, pouch”, Latin marsupium, marsuppium, -ii.",https://chavrutai.com/yerushalmi/Bava_Batra/4#5-2,Jerusalem_Talmud_Bava_Batra.4.5.2
ὁ,Greek,"Greek μάρσιππος, ὁ, “bag, pouch”, Latin marsupium, marsuppium, -ii.",https://chavrutai.com/yerushalmi/Bava_Batra/4#5-2,Jerusalem_Talmud_Bava_Batra.4.5.2
marsupium,Latin,"Greek μάρσιππος, ὁ, “bag, pouch”, Latin marsupium, marsuppium, -ii.",https://chavrutai.com/yerushalmi/Bava_Batra/4#5-2,Jerusalem_Talmud_Bava_Batra.4.5.2
subsellium,Latin,"Latin subsellium,",https://chavrutai.com/yerushalmi/Bava_Batra/4#6-1,Jerusalem_Talmud_Bava_Batra.4.6.1
balnearia,Latin,"Latin balnearia, -orum,",https://chavrutai.com/yerushalmi/Bava_Batra/4#6-1,Jerusalem_Talmud_Bava_Batra.4.6.1
horrearius,Latin,Latin horrearius,https://chavrutai.com/yerushalmi/Bava_Batra/4#6-2,Jerusalem_Talmud_Bava_Batra.4.6.2
balneator,Latin,Latin balneator,https://chavrutai.com/yerushalmi/Bava_Batra/4#6-2,Jerusalem_Talmud_Bava_Batra.4.6.2
vivarium,Latin,Latin vivarium.,https://chavrutai.com/yerushalmi/Bava_Batra/4#7-2,Jerusalem_Talmud_Bava_Batra.4.7.2
τάβλα,Greek,"Greek τάβλα, Latin tabula.",https://chavrutai.com/yerushalmi/Bava_Batra/4#8-2,Jerusalem_Talmud_Bava_Batra.4.8.2
tabula,Latin,"Greek τάβλα, Latin tabula.",https://chavrutai.com/yerushalmi/Bava_Batra/4#8-2,Jerusalem_Talmud_Bava_Batra.4.8.2
ἐνθήκη,Greek,Greek ἐνθήκη.,https://chavrutai.com/yerushalmi/Bava_Batra/5#1-1,Jerusalem_Talmud_Bava_Batra.5.1.1
κάρρος,Greek,"Greek κάρρος, κάρρον, Latin carrus, carrum",https://chavrutai.com/yerushalmi/Bava_Batra/5#1-1,Jerusalem_Talmud_Bava_Batra.5.1.1
κάρρον,Greek,"Greek κάρρος, κάρρον, Latin carrus, carrum",https://chavrutai.com/yerushalmi/Bava_Batra/5#1-1,Jerusalem_Talmud_Bava_Batra.5.1.1
carrus,Latin,"Greek κάρρος, κάρρον, Latin carrus, carrum",https://chavrutai.com/yerushalmi/Bava_Batra/5#1-1,Jerusalem_Talmud_Bava_Batra.5.1.1
scalae,Latin,"Latin scalae, -arum, f.;",https://chavrutai.com/yerushalmi/Bava_Batra/5#1-2,Jerusalem_Talmud_Bava_Batra.5.1.2
σκάφος,Greek,Greek σκάφος “ship; hull of a ship”.,https://chavrutai.com/yerushalmi/Bava_Batra/5#1-2,Jerusalem_Talmud_Bava_Batra.5.1.2
stems,Greek,"Fenugreek stems are very thin and valuable; it is impossible to tear out weeds without also damaging some stems, which inflicts a loss on the owner of the field. If the owner harvests his field, he might use the weeds to tie bundles of fenugreek for retail sale.",https://chavrutai.com/yerushalmi/Bava_Batra/5#1-3,Jerusalem_Talmud_Bava_Batra.5.1.3
seeds,Greek,"If the fenugreek seeds are sold not as spice but as seeds, they are not sold on the stalk and, therefore, nothing is needed to bind the stalks; the weeds are unwanted in every respect and leaving them is not trespasssing the prohibition of kilaim.",https://chavrutai.com/yerushalmi/Bava_Batra/5#1-3,Jerusalem_Talmud_Bava_Batra.5.1.3
even,Greek,Since he forbade taking weeds from fenugreek even if they caused kilaim.,https://chavrutai.com/yerushalmi/Bava_Batra/5#1-3,Jerusalem_Talmud_Bava_Batra.5.1.3
flagellum,Latin,"One might read פְרַגוֹל “whip”, Latin flagellum,",https://chavrutai.com/yerushalmi/Bava_Batra/5#1-5,Jerusalem_Talmud_Bava_Batra.5.1.5
canalis,Latin,"With the lungs attached. {The use of קָנֶה “stick” for “reed, windpipe” might be induced by Latin canalis animae",https://chavrutai.com/yerushalmi/Bava_Batra/5#3-1,Jerusalem_Talmud_Bava_Batra.5.3.1
ἀγορανόμος,Greek,Greek ἀγορανόμος. In Demay,https://chavrutai.com/yerushalmi/Bava_Batra/5#5-2,Jerusalem_Talmud_Bava_Batra.5.5.2
triclinium,Latin,"Latin triclinium,",https://chavrutai.com/yerushalmi/Bava_Batra/6#2-1,Jerusalem_Talmud_Bava_Batra.6.2.1
κυβευτής,Greek,"Greek κυβευτής “dicer, gambler.”",https://chavrutai.com/yerushalmi/Bava_Batra/7#3-2,Jerusalem_Talmud_Bava_Batra.7.3.2
λῃστής,Greek,"Greek λῃστής. In contrast to the thief, a robber is armed and subject to capital punishment. He already is considered as dead; the sale of a dead slave is invalid.",https://chavrutai.com/yerushalmi/Bava_Batra/7#3-2,Jerusalem_Talmud_Bava_Batra.7.3.2
πανδοῦρα,Greek,Greek πανδοῦρα “three-stringed lute.”,https://chavrutai.com/yerushalmi/Bava_Batra/7#4-2,Jerusalem_Talmud_Bava_Batra.7.4.2
law,Greek,"This is the rule in Roman and Egyptian native law while in Egyptian Greek law the daughter inherited only if her dowry had not been paid (cf. R. Taubenschlag, The Law of Greco-Roman Egypt in the Light of the Papyri,",https://chavrutai.com/yerushalmi/Bava_Batra/8#1-2,Jerusalem_Talmud_Bava_Batra.8.1.2
πάντοσε,Greek,"The word פנסטא in L’s text defies explanation. E’s reading פנטסה is read by S. Lieberman as πάντοσε “in all ways, in any way”. The Mishnah often is formulated with redundancies, if the enumeration of all cases helps memorization.In the Yerushalmi, the husband’s right to his deceased wife’s estate possibly remains a matter of common law [Halakhah 6, followed by Maimonides (Neḥalot",https://chavrutai.com/yerushalmi/Bava_Batra/8#1-5,Jerusalem_Talmud_Bava_Batra.8.1.5
κακο,Greek,"Greek κακο-παιδευτοί. E reads קקפריגמיניין which Lieberman explains as κακοτραγμόνες “unworthy, useless”.",https://chavrutai.com/yerushalmi/Bava_Batra/8#6-2,Jerusalem_Talmud_Bava_Batra.8.6.2
παιδευτοί,Greek,"Greek κακο-παιδευτοί. E reads קקפריגמיניין which Lieberman explains as κακοτραγμόνες “unworthy, useless”.",https://chavrutai.com/yerushalmi/Bava_Batra/8#6-2,Jerusalem_Talmud_Bava_Batra.8.6.2
κακοτραγμόνες,Greek,"Greek κακο-παιδευτοί. E reads קקפריגמיניין which Lieberman explains as κακοτραγμόνες “unworthy, useless”.",https://chavrutai.com/yerushalmi/Bava_Batra/8#6-2,Jerusalem_Talmud_Bava_Batra.8.6.2
legalese,Greek,They were not acquainted with Greek legalese.,https://chavrutai.com/yerushalmi/Bava_Batra/8#8-4,Jerusalem_Talmud_Bava_Batra.8.8.4
hirnea,Latin,"Latin hirnea,",https://chavrutai.com/yerushalmi/Bava_Batra/9#3-2,Jerusalem_Talmud_Bava_Batra.9.3.2
triclinium,Latin,Latin triclinium,https://chavrutai.com/yerushalmi/Bava_Batra/9#3-3,Jerusalem_Talmud_Bava_Batra.9.3.3
κοιτών,Greek,"Greek κοιτών, -ῶνος, m.",https://chavrutai.com/yerushalmi/Bava_Batra/9#3-3,Jerusalem_Talmud_Bava_Batra.9.3.3
ῶνος,Greek,"Greek κοιτών, -ῶνος, m.",https://chavrutai.com/yerushalmi/Bava_Batra/9#3-3,Jerusalem_Talmud_Bava_Batra.9.3.3
λῃστεία,Greek,Greek λῃστεία.,https://chavrutai.com/yerushalmi/Bava_Batra/9#3-5,Jerusalem_Talmud_Bava_Batra.9.3.5
βουλή,Greek,"Greek βουλή, responsible not only for city services but also for the collection of taxes.",https://chavrutai.com/yerushalmi/Bava_Batra/9#4-2,Jerusalem_Talmud_Bava_Batra.9.4.2
ὀγδοήκοντα,Greek,"Since the amount of the debt stated in the document, ὀγδοήκοντα (80) was partially written on an erasure and the number was not confirmed later in the text, one had to assume that the document was falsified after it had been witnessed. But since κοντα was clearly readable as original text, the document was good to collect τριάκοντα (30), the smallest multiple of 10 whose name is formed with -κοντα.",https://chavrutai.com/yerushalmi/Bava_Batra/10#1-9,Jerusalem_Talmud_Bava_Batra.10.1.9
κοντα,Greek,"Since the amount of the debt stated in the document, ὀγδοήκοντα (80) was partially written on an erasure and the number was not confirmed later in the text, one had to assume that the document was falsified after it had been witnessed. But since κοντα was clearly readable as original text, the document was good to collect τριάκοντα (30), the smallest multiple of 10 whose name is formed with -κοντα.",https://chavrutai.com/yerushalmi/Bava_Batra/10#1-9,Jerusalem_Talmud_Bava_Batra.10.1.9
τριάκοντα,Greek,"Since the amount of the debt stated in the document, ὀγδοήκοντα (80) was partially written on an erasure and the number was not confirmed later in the text, one had to assume that the document was falsified after it had been witnessed. But since κοντα was clearly readable as original text, the document was good to collect τριάκοντα (30), the smallest multiple of 10 whose name is formed with -κοντα.",https://chavrutai.com/yerushalmi/Bava_Batra/10#1-9,Jerusalem_Talmud_Bava_Batra.10.1.9
